Date,AMC,AMD,BABA,BB,BBBY,BCH,BTC-USD,DOGE-USD,ETC,ETH,GME,LTC,MVIS,NVDA,SPY,TSLA,XRP
2017-11-17,10.40458869934082,11.380000114440918,185.1300048828125,10.300000190734863,18.713441848754883,27.347681045532227,7708.990234375,0.0013129999861121178,34.5,22.376859664916992,13.972721099853516,38.29008102416992,1.4600000381469727,209.3882598876953,241.76602172851562,63.0099983215332,
2017-11-18,,,,,,,7790.14990234375,0.0013729999773204327,,,,,,,,,
2017-11-19,,,,,,,8036.490234375,0.0013760000001639128,,,,,,,,,
2017-11-20,10.243900299072266,11.34000015258789,188.0,10.239999771118164,18.571001052856445,25.579195022583008,8200.6396484375,0.0013940000208094716,34.5,22.337392807006836,14.084090232849121,38.10939025878906,1.4500000476837158,212.0828857421875,242.17855834960938,61.74800109863281,
2017-11-21,10.203727722167969,11.399999618530273,190.89999389648438,10.539999961853027,18.045743942260742,25.855710983276367,8071.259765625,0.0013889999827370048,34.5,22.6136531829834,14.33253288269043,38.52173614501953,1.559999942779541,214.0345458984375,243.7630615234375,63.5620002746582,
2017-11-22,10.605450630187988,11.369999885559082,189.83999633789062,10.729999542236328,18.749055862426758,25.99852752685547,8253.5498046875,0.0018230000277981162,34.5,22.376859664916992,14.880820274353027,38.323814392089844,1.6299999952316284,213.07286071777344,243.54747009277344,62.52000045776367,
2017-11-23,,,,,,,8038.77001953125,0.0018909999635070562,,,,,,,,,
2017-11-24,11.12768840789795,11.380000114440918,191.19000244140625,10.789999961853027,18.392948150634766,25.876981735229492,8253.6904296875,0.0019079999765381217,34.5,22.416324615478516,14.923653602600098,38.46400451660156,1.7000000476837158,215.08535766601562,244.10997009277344,63.11000061035156,
2017-11-25,,,,,,,8790.919921875,0.0020719999447464943,,,,,,,,,
2017-11-26,,,,,,,9330.5498046875,0.0020260000601410866,,,,,,,,,
2017-11-27,11.97130298614502,11.550000190734863,188.02999877929688,10.880000114440918,18.464168548583984,25.366493225097656,9818.349609375,0.001988000003620982,34.5,22.061140060424805,15.566176414489746,38.323814392089844,1.6799999475479126,212.28973388671875,243.98812866210938,63.36199951171875,
2017-11-28,12.975605964660645,11.170000076293945,186.69000244140625,10.930000305175781,19.568103790283203,25.48499870300293,10058.7998046875,0.002363000065088272,34.5,22.889911651611328,16.29436683654785,38.356788635253906,1.7300000190734863,208.88934326171875,246.4633331298828,63.5099983215332,
2017-11-29,12.37302303314209,10.829999923706055,179.91000366210938,10.649999618530273,20.529592514038086,25.314834594726562,9888.6103515625,0.0020800000056624413,34.5,23.087238311767578,16.72271728515625,38.24134063720703,1.6799999475479126,194.72279357910156,246.31332397460938,61.507999420166016,
2017-11-30,11.449065208435059,10.890000343322754,177.0800018310547,10.770000457763672,19.93311309814453,25.20848274230957,10233.599609375,0.002078999998047948,34.5,23.205631256103516,16.381973266601562,37.80426025390625,1.690000057220459,198.97573852539062,248.4698028564453,61.77000045776367,
2017-12-01,11.408320426940918,10.729999542236328,174.61000061035156,10.789999961853027,19.959821701049805,25.223676681518555,10975.599609375,0.002148000057786703,34.5,22.81098175048828,16.399446487426758,38.10114669799805,1.6299999952316284,195.97193908691406,247.95411682128906,61.305999755859375,
2017-12-02,,,,,,,11074.599609375,0.0021490000654011965,,,,,,,,,
2017-12-03,,,,,,,11323.2001953125,0.002222999930381775,,,,,,,,,
2017-12-04,11.652783393859863,10.029999732971191,169.5800018310547,10.4399995803833,21.722549438476562,25.038320541381836,11657.2001953125,0.0024629998952150345,34.5,23.363492965698242,16.949880599975586,37.713523864746094,1.5299999713897705,185.04714965820312,247.65408325195312,61.040000915527344,
2017-12-05,11.775016784667969,9.90999984741211,168.9600067138672,10.34000015258789,20.98362922668457,24.73445701599121,11916.7001953125,0.0024790000170469284,34.5,22.850444793701172,16.836299896240234,37.400146484375,1.5,186.1178436279297,246.7633819580078,60.7400016784668,
2017-12-06,11.612040519714355,10.0,172.6300048828125,10.210000038146973,20.556303024291992,24.786113739013672,14291.5,0.0026630000211298466,34.5,22.850444793701172,16.609134674072266,37.21871566772461,1.5099999904632568,187.6246795654297,246.8102569580078,62.652000427246094,
2017-12-07,11.693530082702637,10.039999961853027,174.47000122070312,10.289999961853027,20.09335708618164,24.503520965576172,17899.69921875,0.0027199999894946814,34.5,22.889911651611328,16.27712631225586,37.309444427490234,1.5199999809265137,190.3311004638672,247.5884552001953,62.24800109863281,
